log_id,text,cluster
267,"[DEBUG:MainProcess:MainThread] created semlock with handle 140682942099456 and name ""None""",3
267,"[DEBUG:MainProcess:MainThread] created semlock with handle 140682942095360 and name ""None""",3
267,"[DEBUG:MainProcess:MainThread] created semlock with handle 140682942091264 and name ""None""",3
267,"[DEBUG:MainProcess:MainThread] created semlock with handle 140682942087168 and name ""None""",3
267,"[DEBUG:MainProcess:MainThread] created semlock with handle 140682942083072 and name ""None""",3
267,"[DEBUG:MainProcess:MainThread] created semlock with handle 140682942078976 and name ""None""",3
267,"[DEBUG:MainProcess:MainThread] created semlock with handle 140682942074880 and name ""None""",3
267,[DEBUG:MainProcess:MainThread] _start_executor_manager_thread called,3
267,[DEBUG:MainProcess:QueueFeederThread] starting thread to feed data to pipe,3
267,"[DEBUG:LokyProcess-466:MainThread] recreated blocker with handle 140682942099456 and name ""/loky-971069-lniusjne""",3
267,"[DEBUG:LokyProcess-466:MainThread] recreated blocker with handle 140682942095360 and name ""/loky-971069-7okuk7c9""",3
267,"[DEBUG:LokyProcess-466:MainThread] recreated blocker with handle 140682942091264 and name ""/loky-971069-zvraoxcd""",3
267,"[DEBUG:LokyProcess-466:MainThread] recreated blocker with handle 140682942087168 and name ""/loky-971069-5dkwpy6l""",3
267,"[DEBUG:LokyProcess-466:MainThread] recreated blocker with handle 140682942083072 and name ""/loky-971069-ehdkexrr""",3
267,"[DEBUG:LokyProcess-466:MainThread] recreated blocker with handle 140682942103552 and name ""/loky-971069-3vkk_s66""",3
267,"[DEBUG:LokyProcess-466:MainThread] recreated blocker with handle 140682942078976 and name ""/loky-971069-1037rvou""",3
267,[DEBUG:LokyProcess-466:MainThread] Worker started with timeout=300,3
267,"[DEBUG:LokyProcess-467:MainThread] recreated blocker with handle 140682942099456 and name ""/loky-971069-lniusjne""",3
267,"[DEBUG:LokyProcess-467:MainThread] recreated blocker with handle 140682942095360 and name ""/loky-971069-7okuk7c9""",3
267,"[DEBUG:LokyProcess-467:MainThread] recreated blocker with handle 140682942091264 and name ""/loky-971069-zvraoxcd""",3
267,"[DEBUG:LokyProcess-467:MainThread] recreated blocker with handle 140682942087168 and name ""/loky-971069-5dkwpy6l""",3
267,"[DEBUG:LokyProcess-467:MainThread] recreated blocker with handle 140682942083072 and name ""/loky-971069-ehdkexrr""",3
267,"[DEBUG:LokyProcess-467:MainThread] recreated blocker with handle 140682942103552 and name ""/loky-971069-3vkk_s66""",3
267,"[DEBUG:LokyProcess-467:MainThread] recreated blocker with handle 140682942074880 and name ""/loky-971069-7g0jyuxc""",3
267,[DEBUG:LokyProcess-467:MainThread] Worker started with timeout=300,3
267,"[DEBUG:LokyProcess-466:MainThread] created semlock with handle 140035136077824 and name ""None""",3
267,"[DEBUG:LokyProcess-466:MainThread] created semlock with handle 140035136073728 and name ""None""",3
267,"[DEBUG:LokyProcess-467:MainThread] created semlock with handle 140704399499264 and name ""None""",3
267,"[DEBUG:LokyProcess-467:MainThread] created semlock with handle 140704399495168 and name ""None""",3
267,[DEBUG:LokyProcess-466:MainThread] added worker,3
267,[DEBUG:LokyProcess-466:MainThread] added worker,3
267,[DEBUG:LokyProcess-467:MainThread] added worker,3
267,[DEBUG:LokyProcess-467:MainThread] added worker,3
267,[DEBUG:LokyProcess-466:MainThread] closing pool,3
267,[DEBUG:LokyProcess-466:MainThread] terminating pool,3
267,[DEBUG:LokyProcess-467:MainThread] closing pool,3
267,[DEBUG:LokyProcess-467:MainThread] terminating pool,3
267,[DEBUG:LokyProcess-467:Thread-5 (_handle_results)] result handler found thread._state=TERMINATE,3
267,[DEBUG:LokyProcess-466:Thread-5 (_handle_results)] result handler found thread._state=TERMINATE,3
267,[DEBUG:LokyProcess-466:Thread-3 (_handle_workers)] worker handler exiting,3
267,[DEBUG:LokyProcess-467:Thread-3 (_handle_workers)] worker handler exiting,3
267,[DEBUG:LokyProcess-466:Thread-4 (_handle_tasks)] task handler got sentinel,3
267,[DEBUG:LokyProcess-466:Thread-4 (_handle_tasks)] task handler sending sentinel to result handler,3
267,[DEBUG:LokyProcess-466:Thread-4 (_handle_tasks)] task handler exiting,3
267,[DEBUG:LokyProcess-467:Thread-4 (_handle_tasks)] task handler got sentinel,3
267,[DEBUG:LokyProcess-467:Thread-4 (_handle_tasks)] task handler sending sentinel to result handler,3
267,[DEBUG:LokyProcess-466:MainThread] joining result handler,3
267,[DEBUG:LokyProcess-467:Thread-4 (_handle_tasks)] task handler exiting,3
267,[DEBUG:LokyProcess-467:MainThread] joining result handler,3
267,[DEBUG:MainProcess:MainThread] shutting down executor <joblib.executor.MemmappingExecutor object at 0x7ff34ae1be60>,3
267,"[DEBUG:MainProcess:ExecutorManagerThread] terminate process LokyProcess-467, reason: executor shutting down",3
267,Error: /proc must be mounted,3
267,proc   /proc   proc    defaults,3
267,"[DEBUG:LokyProcess-466:MainThread] created semlock with handle 140035136077824 and name ""None""",3
267,"[DEBUG:LokyProcess-466:MainThread] created semlock with handle 140035136073728 and name ""None""",3
267,[DEBUG:LokyProcess-466:MainThread] added worker,3
267,[DEBUG:LokyProcess-466:MainThread] added worker,3
267,"[DEBUG:MainProcess:ExecutorManagerThread] terminate process LokyProcess-466, reason: executor shutting down",3
267,Error: /proc must be mounted,3
267,proc   /proc   proc    defaults,3
267,[DEBUG:MainProcess:ExecutorManagerThread] found 0 processes to stop,3
267,[DEBUG:MainProcess:ExecutorManagerThread] sent 0 sentinels to the call queue,3
267,[DEBUG:MainProcess:ExecutorManagerThread] closing call_queue,3
267,[DEBUG:MainProcess:ExecutorManagerThread] telling queue thread to quit,3
267,[DEBUG:MainProcess:ExecutorManagerThread] closing result_queue,3
267,[DEBUG:MainProcess:QueueFeederThread] feeder thread got sentinel -- exiting,3
267,[DEBUG:MainProcess:ExecutorManagerThread] closing thread_wakeup,3
267,[DEBUG:MainProcess:ExecutorManagerThread] executor management thread clean shutdown of 0 workers,3
267,[DEBUG:MainProcess:MainThread] created semlock with handle 140682957058048,3
267,[DEBUG:MainProcess:MainThread] created semlock with handle 140682957053952,3
267,[DEBUG:MainProcess:MainThread] added worker,3
267,[DEBUG:MainProcess:MainThread] added worker,3
267,[DEBUG:MainProcess:Thread-572 (worker)] created semlock with handle 140682948710400,3
267,[DEBUG:MainProcess:Thread-572 (worker)] created semlock with handle 140682942033920,3
267,[DEBUG:MainProcess:Thread-573 (worker)] created semlock with handle 140682942013440,3
267,[DEBUG:MainProcess:Thread-573 (worker)] created semlock with handle 140682942009344,3
267,[DEBUG:MainProcess:Thread-573 (worker)] closing pool,3
267,[DEBUG:MainProcess:Thread-579 (worker)] worker got sentinel -- exiting,3
267,[DEBUG:MainProcess:Thread-579 (worker)] worker exiting after 3 tasks,3
267,[DEBUG:MainProcess:Thread-572 (worker)] closing pool,3
267,[DEBUG:MainProcess:Thread-586 (_handle_results)] result handler found thread._state=TERMINATE,3
267,[DEBUG:MainProcess:Thread-577 (worker)] worker got sentinel -- exiting,3
267,[DEBUG:MainProcess:Thread-577 (worker)] worker exiting after 4 tasks,3
267,[DEBUG:MainProcess:Thread-581 (_handle_workers)] worker handler exiting,3
267,[DEBUG:MainProcess:Thread-585 (_handle_results)] result handler found thread._state=TERMINATE,3
267,[DEBUG:MainProcess:Thread-583 (_handle_tasks)] task handler got sentinel,3
267,[DEBUG:MainProcess:Thread-583 (_handle_tasks)] task handler sending sentinel to result handler,3
267,[DEBUG:MainProcess:Thread-583 (_handle_tasks)] task handler exiting,3
267,[DEBUG:MainProcess:Thread-578 (worker)] worker got sentinel -- exiting,3
267,[DEBUG:MainProcess:Thread-578 (worker)] worker exiting after 0 tasks,3
267,[DEBUG:MainProcess:Thread-573 (worker)] joining result handler,3
267,[DEBUG:MainProcess:Thread-582 (_handle_workers)] worker handler exiting,3
267,[DEBUG:MainProcess:Thread-584 (_handle_tasks)] task handler got sentinel,3
267,[DEBUG:MainProcess:Thread-584 (_handle_tasks)] task handler sending sentinel to result handler,3
267,[DEBUG:MainProcess:Thread-584 (_handle_tasks)] task handler exiting,3
267,[DEBUG:MainProcess:Thread-573 (worker)] created semlock with handle 140682942029824,3
267,[DEBUG:MainProcess:Thread-573 (worker)] created semlock with handle 140682942025728,3
267,[DEBUG:MainProcess:Thread-572 (worker)] joining result handler,3
267,[DEBUG:MainProcess:Thread-572 (worker)] created semlock with handle 140682942021632,3
267,[DEBUG:MainProcess:Thread-572 (worker)] created semlock with handle 140682942017536,3
267,[DEBUG:MainProcess:MainThread] closing pool,3
267,[DEBUG:MainProcess:MainThread] terminating pool,3
267,[DEBUG:MainProcess:MainThread] joining worker handler,3
267,[DEBUG:MainProcess:Thread-576 (_handle_results)] result handler found thread._state=TERMINATE,3
267,[DEBUG:MainProcess:Thread-574 (_handle_workers)] worker handler exiting,3
267,[DEBUG:MainProcess:Thread-575 (_handle_tasks)] task handler got sentinel,3
267,[DEBUG:MainProcess:Thread-575 (_handle_tasks)] task handler sending sentinel to result handler,3
267,[DEBUG:MainProcess:Thread-575 (_handle_tasks)] task handler exiting,3
267,[DEBUG:MainProcess:MainThread] joining task handler,3
267,[DEBUG:MainProcess:MainThread] joining result handler,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:ExecutorManagerThread] releasing worker exit lock on LokyProcess-1132,3
267,[DEBUG:MainProcess:ExecutorManagerThread] releasing worker exit lock on LokyProcess-1133,3
267,[DEBUG:MainProcess:ExecutorManagerThread] found 2 processes to stop,3
267,[DEBUG:MainProcess:ExecutorManagerThread] sent 2 sentinels to the call queue,3
267,[DEBUG:MainProcess:ExecutorManagerThread] closing call_queue,3
267,[DEBUG:MainProcess:ExecutorManagerThread] telling queue thread to quit,3
267,[DEBUG:MainProcess:ExecutorManagerThread] closing result_queue,3
267,[DEBUG:MainProcess:ExecutorManagerThread] closing thread_wakeup,3
267,[DEBUG:MainProcess:QueueFeederThread] feeder thread got sentinel -- exiting,3
267,[DEBUG:MainProcess:ExecutorManagerThread] executor management thread clean shutdown of 2 workers,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[DEBUG:MainProcess:MainThread] Interpreter shutting down. Waking up 1executor_manager_thread:,3
267,[INFO:MainProcess:MainThread] process shutting down,3
267,[DEBUG:MainProcess:MainThread] Executor collected: triggering callback for QueueManager wakeup,3
267,Timeout (0:01:00)!,3
267,"File ""/usr/lib64/python3.12/multiprocessing/resource_tracker.py"", line 111 in _stop_locked",3
267,"File ""/usr/lib64/python3.12/multiprocessing/resource_tracker.py"", line 86 in _stop",3
267,"File ""/usr/lib64/python3.12/multiprocessing/resource_tracker.py"", line 77 in __del__",3
267,error: Bad exit status from /usr/src/tmp/rpm-tmp.75291 (%check),3
267,Bad exit status from /usr/src/tmp/rpm-tmp.75291 (%check),3
267,Command exited with non-zero status 1,3
267,hsh-rebuild: rebuild of `python3-module-joblib-1.4.2-alt1.src.rpm' failed.,3
267,Command exited with non-zero status 1,3
268,Building for target x86_64,3
268,Building for target x86_64,3
268,+ umask 022,3
268,+ /usr/bin/patch -p1,3
268,+ /usr/bin/python3 -m pyproject_installer deps --depsconfig /usr/src/RPM/SOURCES/pyproject_deps.json show pep518,3
268,+ /usr/bin/python3 -m pyproject_installer deps --depsconfig /usr/src/RPM/SOURCES/pyproject_deps.json show pep517,3
268,{,3
268,],3
268,},3
268,},3
268,+ rc=4,3
268,"error: dependencies of source ""metadata"" changed since last check",3
268,+ exit 4,3
268,error: Bad exit status from /usr/src/tmp/rpm-tmp.98863 (%prep),3
268,Bad exit status from /usr/src/tmp/rpm-tmp.98863 (%prep),3
268,Command exited with non-zero status 1,3
268,hsh-rebuild: rebuild of `python3-module-jsonschema-spec-0.2.4-alt1.src.rpm' failed.,3
268,Command exited with non-zero status 1,3
269,<13>May 10 10:08:32 rpmi: python3-module-pytest-timeout-2.3.1-alt1 sisyphus+342480.100.2.1 1710234858 installed,3
269,Building for target i586,3
269,Building for target i586,3
269,+ umask 022,3
269,+ exit 0,3
269,+ umask 022,3
269,+ exit 0,3
269,+ umask 022,3
269,Compressing files in /usr/src/tmp/python3-module-jupyter_server-buildroot (auto),3
269,"Splitting links to aliased files under /{,s}bin in /usr/src/tmp/python3-module-jupyter_server-buildroot",3
269,compile /usr/src/tmp/python3-module-jupyter_server-buildroot/usr/lib/python3/site-packages/jupyter_server/services/shutdown.py,3
269,compile /usr/src/tmp/python3-module-jupyter_server-buildroot/usr/lib/python3/site-packages/jupyter_server/services/shutdown.py,3
269,compile /usr/src/tmp/python3-module-jupyter_server-buildroot/usr/lib/python3/site-packages/jupyter_server/services/shutdown.py,3
269,+ umask 022,3
269,+ export NO_INTERNET=YES,3
269,+ NO_INTERNET=YES,3
269,============================= test session starts ==============================,1
269,timeout: 100.0s,3
269,timeout method: thread,3
269,timeout func_only: False,3
269,collecting ... collected 1009 items / 8 deselected / 1001 selected,3
269,tests/auth/test_utils.py::test_match_url_to_resource[/api/shutdown-server] PASSED [ 12%],3
269,tests/unix_sockets/test_serverapp_integration.py::test_shutdown_sock_server_integration SKIPPED [ 99%],3
269,tests/unix_sockets/test_serverapp_integration.py::test_sock_server_validate_sockmode_type SKIPPED [ 99%],3
269,tests/unix_sockets/test_serverapp_integration.py::test_stop_multi_integration SKIPPED [ 99%],3
269,tests/unix_sockets/test_serverapp_integration.py::test_launch_socket_collision SKIPPED [ 99%],3
269,tests/unix_sockets/test_serverapp_integration.py::test_jupyter_server_apps SKIPPED [100%],3
269,=================================== FAILURES ===================================,1
269,@flaky,3
269,"kid = kernel[""id""]",3
269,session_id = uuid.uuid1().hex,3
269,message_id = uuid.uuid1().hex,3
269,json.dumps(,3
269,{,3
269,"""username"": """",",3
269,"},",3
269,"""allow_stdin"": False,",3
269,"},",3
269,},3
269,),3
269,),3
269,">       assert es == ""busy""",3
269,E,3
269,E         - busy,3
269,E         + starting,3
269,message_id = '07c792842d8711f09f4fd954ae668f8c',3
269,session_id = '07c7914e2d8711f09f4fd954ae668f8c',3
269,http://127.0.0.1:34219/a%40b/?token=99e0503469fb6f3581e9f92c851b5a50542b13f4910a2e64,3
269,---------------------------- Captured log teardown -----------------------------,2
269,INFO     ServerApp:serverapp.py:2847 Shutting down 1 extension,3
269,DEBUG    ServerApp:manager.py:375 jupyter_server_terminals | extension app 'jupyter_server_terminals' stopped,3
269,INFO     ServerApp:serverapp.py:2836 Shutting down 1 kernel,3
269,INFO     ServerApp:multikernelmanager.py:306 Kernel shutdown: c8f86cdf-6b28-4274-8eef-cf23aaa1a4e3,3
269,http://127.0.0.1:40417/a%40b/?token=8cac713fa53ba1b5f616d2137fc7fb9f43d595337906dcba,3
269,---------------------------- Captured log teardown -----------------------------,2
269,INFO     ServerApp:serverapp.py:2847 Shutting down 1 extension,3
269,DEBUG    ServerApp:manager.py:375 jupyter_server_terminals | extension app 'jupyter_server_terminals' stopped,3
269,INFO     ServerApp:serverapp.py:2836 Shutting down 1 kernel,3
269,INFO     ServerApp:multikernelmanager.py:306 Kernel shutdown: c8f86cdf-6b28-4274-8eef-cf23aaa1a4e3,3
269,---------------------------- Captured log teardown -----------------------------,2
269,INFO     ServerApp:serverapp.py:2847 Shutting down 1 extension,3
269,DEBUG    ServerApp:manager.py:375 jupyter_server_terminals | extension app 'jupyter_server_terminals' stopped,3
269,INFO     ServerApp:serverapp.py:2836 Shutting down 1 kernel,3
269,INFO     ServerApp:multikernelmanager.py:306 Kernel shutdown: c8f86cdf-6b28-4274-8eef-cf23aaa1a4e3,3
269,---------------------------- Captured log teardown -----------------------------,2
269,INFO     ServerApp:serverapp.py:2847 Shutting down 1 extension,3
269,DEBUG    ServerApp:manager.py:375 jupyter_server_terminals | extension app 'jupyter_server_terminals' stopped,3
269,INFO     ServerApp:serverapp.py:2836 Shutting down 1 kernel,3
269,INFO     ServerApp:multikernelmanager.py:306 Kernel shutdown: 2dc8b9df-ba20-4707-8c5a-888812f82717,3
269,=============================== warnings summary ===============================,1
269,/usr/lib/python3.12/importlib/__init__.py:90: DeprecationWarning: The jupyter_server.gateway.handlers module is deprecated and will not be supported in Jupyter Server 3.0,3
269,"pid, fd = os.forkpty()",3
269,- GET of TermSocket registered for /a%40b/terminals/websocket/(\w+),3
269,- GET of NoAuthRulesHandler registered for /a%40b,3
269,o-rules,3
269,- OPTIONS of NoAuthRulesHandler registered for /a%40b,3
269,o-rules,3
269,- GET of NoAuthRulesHandler registered for /a%40b,3
269,o-rules,3
269,- OPTIONS of NoAuthRulesHandler registered for /a%40b,3
269,o-rules,3
269,- GET of NoAuthRulesHandler registered for /a%40b,3
269,o-rules,3
269,- OPTIONS of NoAuthRulesHandler registered for /a%40b,3
269,o-rules,3
269,- GET of NoAuthRulesWebsocketHandler registered for /a%40b,3
269,o-rules,3
269,- GET of NoAuthRulesWebsocketHandler registered for /a%40b,3
269,o-rules,3
269,- GET of MockExtensionHandler registered for /a%40b/mock,3
269,- GET of MockExtensionTemplateHandler registered for /a%40b/mock_template,3
269,- GET of MockExtensionErrorHandler registered for /a%40b/mock_error_template,3
269,- GET of MockExtensionErrorHandler registered for /a%40b/mock_error_notemplate,3
269,===Flaky Test Report===,0
269,test_execution_state failed (1 runs remaining out of 2).,3
269,- busy,3
269,+ starting,3
269,test_execution_state failed; it passed 0 out of the required 1 times.,9
269,- busy,3
269,+ starting,3
269,test_culling_config passed 1 out of the required 1 times. Success!,3
269,test_culling passed 1 out of the required 1 times. Success!,3
269,===End Flaky Test Report===,0
269,============================= slowest 10 durations =============================,1
269,=========================== short test summary info ============================,1
269,"= 1 failed, 985 passed, 15 skipped, 8 deselected, 34 warnings in 204.12s (0:03:24) =",3
269,error: Bad exit status from /usr/src/tmp/rpm-tmp.89098 (%check),3
269,Bad exit status from /usr/src/tmp/rpm-tmp.89098 (%check),3
269,Command exited with non-zero status 1,3
269,hsh-rebuild: rebuild of `python3-module-jupyter_server-2.15.0-alt2.src.rpm' failed.,3
269,Command exited with non-zero status 1,3
270,Building for target x86_64,3
270,Building for target x86_64,3
270,+ umask 022,3
270,+ /usr/bin/patch -p1,3
270,+ exit 0,3
270,+ umask 022,3
270,"INFO     : pyproject_installer.lib.build_backend : pyproject.toml was not found, using defaults",3
270,+ exit 0,3
270,+ umask 022,3
270,Checking contents of files in /usr/src/tmp/python3-module-kobo-buildroot/ (default),3
270,Compressing files in /usr/src/tmp/python3-module-kobo-buildroot (auto),3
270,"Splitting links to aliased files under /{,s}bin in /usr/src/tmp/python3-module-kobo-buildroot",3
270,compile /usr/src/tmp/python3-module-kobo-buildroot/usr/lib/python3/site-packages/kobo/client/commands/cmd_shutdown_worker.py,3
270,compile /usr/src/tmp/python3-module-kobo-buildroot/usr/lib/python3/site-packages/kobo/worker/tasks/task_shutdown_worker.py,3
270,compile /usr/src/tmp/python3-module-kobo-buildroot/usr/lib/python3/site-packages/kobo/client/commands/cmd_shutdown_worker.py,3
270,compile /usr/src/tmp/python3-module-kobo-buildroot/usr/lib/python3/site-packages/kobo/worker/tasks/task_shutdown_worker.py,3
270,compile /usr/src/tmp/python3-module-kobo-buildroot/usr/lib/python3/site-packages/kobo/client/commands/cmd_shutdown_worker.py,3
270,compile /usr/src/tmp/python3-module-kobo-buildroot/usr/lib/python3/site-packages/kobo/worker/tasks/task_shutdown_worker.py,3
270,+ umask 022,3
