log_id,cluster,error_text
154,43,Copying file m4/free.m4
154,43,Copying file m4/fstat.m4
154,43,Copying file m4/fstatat.m4
154,43,Copying file m4/getcwd-abort-bug.m4
154,43,Copying file m4/getcwd.m4
154,43,Copying file m4/getdtablesize.m4
154,43,Copying file m4/getgroups.m4
154,43,Copying file m4/getopt.m4
154,43,Copying file m4/getpagesize.m4
154,43,Copying file m4/getprogname.m4
154,43,Copying file m4/getrandom.m4
154,43,Copying file m4/gettime.m4
154,43,Copying file m4/gettimeofday.m4
154,43,Copying file m4/gnulib-common.m4
154,43,Copying file m4/group-member.m4
154,43,Copying file m4/include_next.m4
154,43,Copying file m4/intmax_t.m4
154,43,Copying file m4/inttypes.m4
154,43,Copying file m4/inttypes_h.m4
154,43,Copying file m4/largefile.m4
154,43,Copying file m4/lchmod.m4
154,43,Copying file m4/lchown.m4
154,43,Copying file m4/libunistring-base.m4
154,43,Copying file m4/localcharset.m4
154,43,Copying file m4/locale-fr.m4
154,43,Copying file m4/locale-ja.m4
154,43,Copying file m4/locale-zh.m4
154,43,Copying file m4/locale_h.m4
154,43,Copying file m4/lock.m4
154,43,Copying file m4/lstat.m4
154,43,Copying file m4/malloc.m4
154,43,Copying file m4/malloca.m4
154,43,Copying file m4/manywarnings.m4
154,43,Copying file m4/math_h.m4
154,43,Copying file m4/mbrtoc32.m4
154,43,Copying file m4/mbrtowc.m4
154,43,Copying file m4/mbsinit.m4
154,43,Copying file m4/mbstate_t.m4
154,43,Copying file m4/memchr.m4
154,43,Copying file m4/mempcpy.m4
154,43,Copying file m4/memrchr.m4
154,43,Copying file m4/minmax.m4
154,43,Copying file m4/mkdir.m4
154,43,Copying file m4/mkdirat.m4
154,43,Copying file m4/mktime.m4
154,43,Copying file m4/mmap-anon.m4
154,43,Copying file m4/mode_t.m4
154,43,Copying file m4/msvc-inval.m4
154,43,Copying file m4/msvc-nothrow.m4
154,43,Copying file m4/multiarch.m4
154,43,Copying file m4/musl.m4
154,43,Copying file m4/nocrash.m4
154,43,Copying file m4/nstrftime.m4
154,43,Copying file m4/off_t.m4
154,43,Copying file m4/open-cloexec.m4
154,43,Copying file m4/open-slash.m4
154,43,Copying file m4/open.m4
154,43,Copying file m4/openat.m4
154,43,Copying file m4/opendir.m4
154,43,Copying file m4/parse-datetime.m4
154,43,Copying file m4/pathmax.m4
154,43,Copying file m4/pid_t.m4
154,43,Copying file m4/pipe.m4
154,43,Copying file m4/posix_spawn.m4
154,43,Copying file m4/posix_spawn_faction_addchdir.m4
154,43,Copying file m4/printf.m4
154,43,Copying file m4/pthread_rwlock_rdlock.m4
154,43,Copying file m4/quote.m4
154,43,Copying file m4/quotearg.m4
154,43,Copying file m4/raise.m4
154,43,Copying file m4/rawmemchr.m4
154,43,Copying file m4/readdir.m4
154,43,Copying file m4/readlink.m4
154,43,Copying file m4/readlinkat.m4
154,43,Copying file m4/realloc.m4
154,43,Copying file m4/reallocarray.m4
154,43,Copying file m4/rewinddir.m4
154,43,Copying file m4/rmdir.m4
154,43,Copying file m4/save-cwd.m4
154,43,Copying file m4/sched_h.m4
154,43,Copying file m4/setenv.m4
154,43,Copying file m4/setlocale_null.m4
154,43,Copying file m4/sh-filename.m4
154,43,Copying file m4/sig_atomic_t.m4
154,43,Copying file m4/sigaction.m4
154,43,Copying file m4/signal_h.m4
154,43,Copying file m4/signalblocking.m4
154,43,Copying file m4/size_max.m4
154,43,Copying file m4/spawn_h.m4
154,43,Copying file m4/ssize_t.m4
154,43,Copying file m4/stat-time.m4
154,43,Copying file m4/stat.m4
154,43,Copying file m4/std-gnu11.m4
154,43,Copying file m4/stdalign.m4
154,43,Copying file m4/stdarg.m4
154,43,Copying file m4/stddef_h.m4
154,43,Copying file m4/stdint.m4
154,43,Copying file m4/stdint_h.m4
154,43,Copying file m4/stdio_h.m4
154,43,Copying file m4/stdlib_h.m4
154,43,Copying file m4/stpcpy.m4
154,43,Copying file m4/strchrnul.m4
154,43,Copying file m4/strdup.m4
154,43,Copying file m4/strerror.m4
154,43,Copying file m4/string_h.m4
154,43,Copying file m4/symlink.m4
154,43,Copying file m4/symlinkat.m4
154,43,Copying file m4/sys_random_h.m4
154,43,Copying file m4/sys_socket_h.m4
154,43,Copying file m4/sys_stat_h.m4
154,43,Copying file m4/sys_time_h.m4
154,43,Copying file m4/sys_types_h.m4
154,43,Copying file m4/sys_wait_h.m4
154,43,Copying file m4/tempname.m4
154,43,Copying file m4/threadlib.m4
154,43,Copying file m4/time.m4
154,43,Copying file m4/time_h.m4
154,43,Copying file m4/time_r.m4
154,43,Copying file m4/time_rz.m4
154,43,Copying file m4/timegm.m4
154,43,Copying file m4/timespec.m4
154,43,Copying file m4/tm_gmtoff.m4
154,43,Copying file m4/tzset.m4
154,43,Copying file m4/uchar_h.m4
154,43,Copying file m4/unictype_h.m4
154,43,Copying file m4/unistd_h.m4
154,43,Copying file m4/unlink.m4
154,43,Copying file m4/unlinkat.m4
154,43,Copying file m4/utime.m4
154,43,Copying file m4/utime_h.m4
154,43,Copying file m4/utimens.m4
154,43,Copying file m4/utimensat.m4
154,43,Copying file m4/utimes.m4
154,43,Copying file m4/vararrays.m4
154,43,Copying file m4/vasnprintf.m4
154,43,Copying file m4/vasprintf.m4
154,43,Copying file m4/visibility.m4
154,43,Copying file m4/wait-process.m4
154,43,Copying file m4/waitpid.m4
154,43,Copying file m4/wchar_h.m4
154,43,Copying file m4/wchar_t.m4
154,43,Copying file m4/wctype_h.m4
154,43,Copying file m4/wint_t.m4
154,43,Copying file m4/write.m4
154,43,Copying file m4/xalloc.m4
154,43,Copying file m4/xsize.m4
154,43,Copying file m4/xvasprintf.m4
154,43,Copying file m4/zzgnulib.m4
154,43,Copying file maint.mk
154,43,"#include ""argmatch.h"""
154,43,"#include ""diffseq.h"""
154,43,"#include ""dirname.h"""
154,43,"#include ""execute.h"""
154,43,"#include ""exitfail.h"""
154,43,"#include ""intprops.h"""
154,43,"#include ""parse-datetime.h"""
154,43,"#include ""progname.h"""
154,43,"#include ""quotearg.h"""
154,43,"#include ""strftime.h"""
154,43,"#include ""tempname.h"""
154,43,"#include ""timespec.h"""
154,43,"Use them in <program>_LDADD when linking a program, or"
154,43,in <library>_a_LDFLAGS or <library>_la_LDFLAGS when linking a library.
154,43,$(EUIDACCESS_LIBGEN)
154,43,"$(LTLIBC32CONV) when linking with libtool, $(LIBC32CONV) otherwise"
154,43,"$(LTLIBINTL) when linking with libtool, $(LIBINTL) otherwise"
154,43,"$(LTLIBUNISTRING) when linking with libtool, $(LIBUNISTRING) otherwise"
154,43,$(SETLOCALE_NULL_LIB)
154,43,"- mention ""-I m4"" in ACLOCAL_AMFLAGS in Makefile.am"
154,43,"- mention ""m4/gnulib-cache.m4"" in EXTRA_DIST in Makefile.am,"
154,43,./bootstrap: line 971: git: command not found
154,43,lib/gnulib.mk:3191: but option 'subdir-objects' is disabled
154,43,+ export lt_cv_deplibs_check_method=pass_all
154,43,+ configure_runstatedir_flags=
154,43,checking for C compiler default output file name... a.out
154,43,checking for suffix of object files... o
154,43,checking for x86_64-alt-linux-gcc option to enable C11 features... none needed
154,43,checking for compiler option needed when checking for declarations... none
154,43,checking dependency style of x86_64-alt-linux-gcc... none
154,43,checking for stdio.h... yes
154,43,checking for stdlib.h... yes
154,43,checking for stdint.h... yes
154,43,checking for unistd.h... yes
154,43,checking for minix/config.h... no
154,43,checking for uchar.h... yes
154,43,checking for error.h... yes
154,43,checking for xlocale.h... no
154,43,checking for stdbool.h... yes
154,43,checking for crtdefs.h... no
154,43,checking for Minix Amsterdam compiler... no
154,43,checking for x86_64-alt-linux-ar... no
154,43,checking for x86_64-alt-linux-lib... no
154,43,checking for x86_64-alt-linux-link... no
154,43,checking for x86_64-alt-linux-ranlib... no
154,43,checking for x86_64-alt-linux-gcc option to enable large file support... none needed
154,43,checking for lstat... yes
154,43,checking for mbsinit... yes
154,43,checking for mbrtowc... yes
154,43,checking for realpath... yes
154,43,checking for chown... yes
154,43,checking for fchown... yes
154,43,checking for _set_invalid_parameter_handler... no
154,43,checking for fchdir... yes
154,43,checking for fchmodat... yes
154,43,checking for lchmod... no
154,43,checking for fcntl... yes
154,43,checking for symlink... yes
154,43,checking for getexecname... no
154,43,checking for mprotect... yes
154,43,checking for openat... yes
154,43,checking for pipe... yes
154,43,checking for link... yes
154,43,checking for renameat... yes
154,43,checking for setenv... yes
154,43,checking for localtime_r... yes
154,43,checking for unlinkat... yes
154,43,checking for vasnprintf... no
154,43,checking for working alloca.h... yes
154,43,checking for alloca... yes
154,43,checking for d_ino member in directory struct... yes
154,43,checking for mbstate_t... yes
154,43,checking for mbrtoc32... yes
154,43,checking for faccessat... yes
154,43,checking for getcwd... yes
154,43,checking for uid_t... yes
154,43,checking for gid_t... yes
154,43,checking for unistd.h... (cached) yes
154,43,checking for working chown... yes
154,43,checking for error... yes
154,43,checking whether error_at_line is declared... yes
154,43,checking for error_at_line... yes
154,43,checking for working error function... yes
154,43,checking type of array argument to getgroups... gid_t
154,43,checking for mode_t... yes
154,43,checking for pid_t... yes
154,43,checking for nlink_t... yes
154,43,checking for getcwd with POSIX signature... yes
154,43,checking for getopt.h... (cached) yes
154,43,checking for working GNU getopt function... yes
154,43,checking for working GNU getopt_long function... yes
154,43,checking for pthread_kill in -lpthread... yes
154,43,checking for wint_t... yes
154,43,checking for wchar_t... yes
154,43,checking for unreachable... no
154,43,checking for multithread API to use... none
154,43,checking for mmap... yes
154,43,checking for MAP_ANONYMOUS... yes
154,43,checking for O_CLOEXEC... yes
154,43,checking for library containing posix_spawn... none required
154,43,checking for sigset_t... yes
154,43,checking for ssize_t... yes
154,43,checking for tsearch... yes
154,43,checking for sighandler_t... yes
154,43,checking for stdint.h... yes
154,43,checking for wcslen... yes
154,43,checking for strnlen... yes
154,43,checking for wcrtomb... yes
154,43,checking for towlower... yes
154,43,checking for wctype_t... yes
154,43,checking for wctrans_t... yes
154,43,checking for C compiler option to allow warnings... -Wno-error
154,43,checking for alloca as a compiler built-in... yes
154,43,checking for faccessat... (cached) yes
154,43,checking for library containing clock_gettime... none required
154,43,checking for closedir... yes
154,43,checking for d_ino member in directory struct... (cached) yes
154,43,checking for faccessat... (cached) yes
154,43,checking for fchownat... yes
154,43,checking for mempcpy... yes
154,43,checking for getpagesize... yes
154,43,checking for getprogname... no
154,43,checking for getrandom... yes
154,43,checking for group_member... yes
154,43,checking for mempcpy... (cached) yes
154,43,checking for memrchr... yes
154,43,checking for __mktime_internal... no
154,43,checking for opendir... yes
154,43,checking for raise... yes
154,43,checking for rawmemchr... yes
154,43,checking for readlinkat... yes
154,43,checking for reallocarray... yes
154,43,checking whether rename honors trailing slash on source... yes
154,43,checking for renameat2... yes
154,43,checking for renameat2... (cached) yes
154,43,checking for sigprocmask... (cached) yes
154,43,checking for stdint.h... (cached) yes
154,43,checking for ssize_t... (cached) yes
154,43,checking for struct stat.st_birthtimespec.tv_nsec... no
154,43,checking for struct stat.st_birthtimensec... no
154,43,checking for struct stat.st_birthtim.tv_nsec... no
154,43,checking for va_copy... yes
154,43,checking for stpcpy... yes
154,43,checking for strchrnul... yes
154,43,checking for working strerror function... yes
154,43,checking for symlinkat... yes
154,43,checking for timezone_t... no
154,43,checking for timegm... yes
154,43,checking for unsetenv... yes
154,43,checking for unsetenv() return type... int
154,43,checking for utime... yes
154,43,checking for futimesat... yes
154,43,checking for utimensat... yes
154,43,checking for utimensat... (cached) yes
154,43,checking for ptrdiff_t... yes
154,43,checking for waitid... yes
154,43,checking for stdint.h... (cached) yes
154,43,checking for mode_t... (cached) yes
154,43,checking for off_t... yes
154,43,checking for stdint.h... (cached) yes
154,43,checking for attr/error_context.h... yes
154,43,checking for library containing attr_copy_file... -lattr
154,43,checking for geteuid... yes
154,43,checking for getuid... yes
154,43,checking for raise... (cached) yes
154,43,checking for sigaction... (cached) yes
154,43,checking for sigprocmask... (cached) yes
154,43,checking for sigsetmask... yes
154,43,checking for unistd.h... (cached) yes
154,43,checking for DOS-style setmode... no
154,43,./error.in.h > error.h-t
154,43,mv error.h-t error.h
154,43,< string.h-t1 > string.h-t2
154,43,bison -d   ./parse-datetime.y \
154,43,In file included from pch.c:37:
154,43,make[2]: *** [Makefile:1762: pch.o] Error 1
154,43,"145 |       hash_delete (cached_dirfds, child);  /* noop when not hashed */"
154,43,In file included from safe.c:35:
154,43,"267 | extern void *hash_delete (Hash_table *table, const void *entry);"
154,43,"148 |   hash_delete (cached_dirfds, entry);  /* noop when not hashed */"
154,43,"267 | extern void *hash_delete (Hash_table *table, const void *entry);"
154,43,make[1]: *** [Makefile:1827: all-recursive] Error 1
154,43,make: *** [Makefile:1727: all] Error 2
154,43,error: Bad exit status from /usr/src/tmp/rpm-tmp.42790 (%build)
154,43,Bad exit status from /usr/src/tmp/rpm-tmp.42790 (%build)
154,43,Command exited with non-zero status 1
154,43,hsh-rebuild: rebuild of `patch-2.7.6.0.27.7623-alt1.src.rpm' failed.
154,43,Command exited with non-zero status 1
155,43,Compatibility with CMake < 3.10 will be removed from a future version of
155,43,to tell CMake that the project requires at least <min> but has been updated
155,43,-- Detecting C compiler ABI info - done
155,43,-- Detecting CXX compiler ABI info - done
155,43,-- Check for working CXX compiler: /usr/bin/c++ - skipped
155,43,Manually-specified variables were not used by the project:
155,43,[  0%] Built target pdfmixtool_autogen_timestamp_deps
155,43,[  1%] Automatic MOC for target pdfmixtool
155,43,[  1%] Built target pdfmixtool_autogen
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 142 translation(s) (102 finished and 40 unfinished)
155,43,Ignored 25 untranslated source text(s)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 144 translation(s) (102 finished and 42 unfinished)
155,43,Ignored 23 untranslated source text(s)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 3 translation(s) (2 finished and 1 unfinished)
155,43,Ignored 164 untranslated source text(s)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (120 finished and 47 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (164 finished and 3 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Removed plural forms as the target language has less forms.
155,43,"If this sounds wrong, possibly the target language is not set or recognized."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 80 translation(s) (52 finished and 28 unfinished)
155,43,Ignored 87 untranslated source text(s)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Removed plural forms as the target language has less forms.
155,43,"If this sounds wrong, possibly the target language is not set or recognized."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Removed plural forms as the target language has less forms.
155,43,"If this sounds wrong, possibly the target language is not set or recognized."
155,43,Generated 141 translation(s) (141 finished and 0 unfinished)
155,43,Ignored 26 untranslated source text(s)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 6 translation(s) (6 finished and 0 unfinished)
155,43,Ignored 161 untranslated source text(s)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 161 translation(s) (161 finished and 0 unfinished)
155,43,Ignored 6 untranslated source text(s)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 167 translation(s) (167 finished and 0 unfinished)
155,43,"Detected locale ""C"" with character encoding ""ANSI_X3.4-1968"", which is not UTF-8."
155,43,Generated 1 translation(s) (1 finished and 0 unfinished)
155,43,Ignored 166 untranslated source text(s)
155,43,Consolidate compiler generated dependencies of target pdfmixtool
155,43,"In file included from /usr/include/qt6/QtGui/QMouseEvent:1,"
155,43,101 |     main_menu->addAction(
155,43,"In file included from /usr/include/qt6/QtWidgets/QMenu:1,"
155,43,"In file included from /usr/include/qt6/QtCore/qtimezone.h:9,"
155,43,406 |     void setOffsetFromUtc(int offsetSeconds);
155,43,406 |     void setOffsetFromUtc(int offsetSeconds);
155,43,/usr/src/RPM/BUILD/pdfmixtool-1.1.1/src/operations/extract_images.cpp:170:29: error: 'PointerHolder' was not declared in this scope
155,43,/usr/src/RPM/BUILD/pdfmixtool-1.1.1/src/operations/extract_images.cpp:170:51: error: 'buffer' was not declared in this scope; did you mean 'Buffer'?
155,43,37 |     Blob ( const Blob& blob_ );
155,43,"34 |     Blob ( const void* data_, size_t length_ );"
155,43,gmake[2]: *** [CMakeFiles/pdfmixtool.dir/build.make:517: CMakeFiles/pdfmixtool.dir/src/operations/extract_images.cpp.o] Error 1
155,43,gmake[1]: *** [CMakeFiles/Makefile2:90: CMakeFiles/pdfmixtool.dir/all] Error 2
155,43,gmake: *** [Makefile:136: all] Error 2
155,43,error: Bad exit status from /usr/src/tmp/rpm-tmp.38536 (%build)
155,43,Bad exit status from /usr/src/tmp/rpm-tmp.38536 (%build)
155,43,hsh-rebuild: rebuild of `pdfmixtool-1.1.1-alt2.1.src.rpm' failed.
156,59,Building for target x86_64
156,59,Building for target x86_64
156,59,+ export lt_cv_prog_cc_static_works=no
156,59,+ lt_cv_prog_cc_static_works=no
156,59,+ export lt_cv_deplibs_check_method=pass_all
156,59,+ configure_runstatedir_flags=
156,59,checking for C compiler default output file name... a.out
156,59,checking for suffix of object files... o
156,59,checking for x86_64-alt-linux-gcc option to accept ANSI C... none needed
156,59,checking for compilation debug mode... disabled
156,59,checking for compilation profile mode... disabled
156,59,checking for compilation optimization mode... disabled
156,59,checking for ANSI C header files... no
156,59,checking for stdlib.h... yes
156,59,checking for stdint.h... yes
156,59,checking for unistd.h... yes
156,59,checking for x86_64-alt-linux-g++... no
156,59,checking for x86_64-alt-linux-c++... no
156,59,checking for x86_64-alt-linux-gpp... no
156,59,checking for x86_64-alt-linux-aCC... no
156,59,checking for x86_64-alt-linux-CC... no
156,59,checking for x86_64-alt-linux-cxx... no
156,59,checking for x86_64-alt-linux-cc++... no
156,59,checking for x86_64-alt-linux-cl... no
156,59,checking for x86_64-alt-linux-FCC... no
156,59,checking for x86_64-alt-linux-KCC... no
156,59,checking for x86_64-alt-linux-RCC... no
156,59,checking for x86_64-alt-linux-xlC_r... no
156,59,checking for x86_64-alt-linux-xlC... no
156,59,checking for c++... no
156,59,checking for gpp... no
156,59,checking for aCC... no
156,59,checking for CC... no
156,59,checking for cxx... no
156,59,checking for cc++... no
156,59,checking for cl... no
156,59,checking for FCC... no
156,59,checking for KCC... no
156,59,checking for RCC... no
156,59,checking for xlC_r... no
156,59,checking for xlC... no
156,59,checking for x86_64-alt-linux-g77... no
156,59,checking for x86_64-alt-linux-f77... no
156,59,checking for x86_64-alt-linux-xlf... no
156,59,checking for x86_64-alt-linux-frt... no
156,59,checking for x86_64-alt-linux-pgf77... no
156,59,checking for x86_64-alt-linux-fort77... no
156,59,checking for x86_64-alt-linux-fl32... no
156,59,checking for x86_64-alt-linux-af77... no
156,59,checking for x86_64-alt-linux-f90... no
156,59,checking for x86_64-alt-linux-xlf90... no
156,59,checking for x86_64-alt-linux-pgf90... no
156,59,checking for x86_64-alt-linux-epcf90... no
156,59,checking for x86_64-alt-linux-f95... no
156,59,checking for x86_64-alt-linux-fort... no
156,59,checking for x86_64-alt-linux-xlf95... no
156,59,checking for x86_64-alt-linux-ifc... no
156,59,checking for x86_64-alt-linux-pgf95... no
156,59,checking for x86_64-alt-linux-lf95... no
156,59,checking for x86_64-alt-linux-gfortran... no
156,59,checking for g77... no
156,59,checking for f77... no
156,59,checking for xlf... no
156,59,checking for frt... no
156,59,checking for pgf77... no
156,59,checking for fort77... no
156,59,checking for fl32... no
156,59,checking for af77... no
156,59,checking for f90... no
156,59,checking for xlf90... no
156,59,checking for pgf90... no
156,59,checking for epcf90... no
156,59,checking for f95... no
156,59,checking for fort... no
156,59,checking for xlf95... no
156,59,checking for ifc... no
156,59,checking for efc... no
156,59,checking for pgf95... no
156,59,checking for lf95... no
156,59,checking for gfortran... no
156,59,checking command to parse /usr/bin/nm -B output from x86_64-alt-linux-gcc object... failed
156,59,checking for x86_64-alt-linux-ar... no
156,59,checking for x86_64-alt-linux-ranlib... no
156,59,checking for x86_64-alt-linux-strip... no
156,59,"appending configuration tag ""CXX"" to libtool"
156,59,"appending configuration tag ""F77"" to libtool"
156,59,checking for ANSI C header files... (cached) no
156,59,checking for stdio.h... yes
156,59,checking for stdlib.h... (cached) yes
156,59,checking for string.h... (cached) yes
156,59,checking for unistd.h... (cached) yes
156,59,checking for errno.h... yes
156,59,checking for sigpending... yes
156,59,checking for sigsuspend... yes
156,59,decision on mandatory system headers and functions... all fine
156,59,checking for default value of FD_SETSIZE... 1024
156,59,checking for poll... yes
156,59,checking whether poll(2) facility has to be faked... no
156,59,checking for writev... yes
156,59,checking whether readv(2)/writev(2) facility has to be faked... no
156,59,checking for usleep... yes
156,59,checking for strerror... yes
156,59,checking for net/errno.h... no
156,59,checking for gethostname in -lnsl... no
156,59,checking for gethostbyname in -lnsl... no
156,59,checking for accept in -lsocket... no
156,59,checking for typedef sig_atomic_t... yes
156,59,checking for typedef pid_t... yes
156,59,checking for typedef size_t... yes
156,59,checking for typedef ssize_t... yes
156,59,checking for typedef off_t... yes
156,59,checking for typedef stack_t... yes
156,59,checking for attribute ss_base in struct sigaltstack from sys/signal.h... no
156,59,checking for attribute ss_sp in struct sigaltstack from sys/signal.h... no
156,59,checking for typedef socklen_t... yes
156,59,socklen_t *__restrict
156,59,checking for fallback socklen_t... socklen_t
156,59,checking for typedef nfds_t... yes
156,59,checking for fallback nfds_t... nfds_t
156,59,checking for built-in type long double... yes
156,59,checking for ucontext.h... yes
156,59,checking for makecontext... yes
156,59,checking for swapcontext... yes
156,59,checking for getcontext... yes
156,59,checking for setcontext... yes
156,59,checking for sigsetjmp... yes
156,59,checking for siglongjmp... yes
156,59,checking for setjmp... yes
156,59,checking for longjmp... yes
156,59,checking for typedef stack_t... (cached) yes
156,59,checking for direction of stack growth... down
156,59,checking for makecontext... (cached) yes
156,59,checking for stack setup via makecontext... ok
156,59,checking for typedef stack_t... (cached) yes
156,59,checking for stack setup via sigaltstack... ok
156,59,checking for stack setup via sigstack... ok
156,59,decision on mctx implementation... sjlj/sjljlx/none
156,59,checking for sys/socketcall.h... no
156,59,checking for syscall... yes
156,59,checking for dlopen... yes
156,59,checking for dlsym... yes
156,59,checking whether to build against external OSSP ex library... no
156,59,In file included from pth_debug.c:29:
156,59,79 | /* no hard syscall mapping */
156,59,"pth_mctx.c:480:2: error: #error ""Unsupported Linux (g)libc version and/or platform"""
156,59,"480 | #error ""Unsupported Linux (g)libc version and/or platform"""
156,59,make: *** [Makefile:155: pth_mctx.lo] Error 1
156,59,error: Bad exit status from /usr/src/tmp/rpm-tmp.82038 (%build)
156,59,Bad exit status from /usr/src/tmp/rpm-tmp.82038 (%build)
156,59,Command exited with non-zero status 1
156,59,hsh-rebuild: rebuild of `pth-2.0.7-alt6.src.rpm' failed.
156,59,Command exited with non-zero status 1
160,6,Building for target x86_64
160,6,Building for target x86_64
160,6,+ /usr/bin/patch -p1 -b --suffix .glibc21
160,6,+ export lt_cv_deplibs_check_method=pass_all
160,6,+ configure_runstatedir_flags=
160,6,checking for working aclocal... found
160,6,checking for working autoconf... found
160,6,checking for working automake... found
160,6,checking for working autoheader... found
160,6,checking for working makeinfo... missing
160,6,error: Bad exit status from /usr/src/tmp/rpm-tmp.91307 (%build)
160,6,Bad exit status from /usr/src/tmp/rpm-tmp.91307 (%build)
160,6,Command exited with non-zero status 1
160,6,hsh-rebuild: rebuild of `lrzsz-0.12.20-alt2.src.rpm' failed.
160,6,Command exited with non-zero status 1
161,6,Building for target x86_64
161,6,Building for target x86_64
161,6,Hunk #1 succeeded at 274 (offset 166 lines).
161,6,+ /usr/bin/patch -p1 -b --suffix .lib64
161,6,Hunk #1 succeeded at 21 (offset -2 lines).
161,6,+ export lt_cv_deplibs_check_method=pass_all
161,6,+ configure_runstatedir_flags=
161,6,checking for sgmlsasp... no
161,6,configuring in entity-map
161,6,+ export lt_cv_deplibs_check_method=pass_all
161,6,+ configure_runstatedir_flags=
161,6,"In file included from sgmlsasp.h:4,"
161,6,95 | typedef long fpos_t;
161,6,In file included from std.h:8:
161,6,85 | typedef __fpos_t fpos_t;
161,6,In file included from sgmls.c:7:
161,6,95 | typedef long fpos_t;
161,6,In file included from std.h:8:
161,6,85 | typedef __fpos_t fpos_t;
161,6,"In file included from sgmlsasp.h:4,"
161,6,95 | typedef long fpos_t;
161,6,In file included from std.h:8:
161,6,85 | typedef __fpos_t fpos_t;
161,6,In file included from getopt.c:12:
161,6,95 | typedef long fpos_t;
161,6,In file included from std.h:8:
161,6,85 | typedef __fpos_t fpos_t;
161,6,getopt.c:30:8: error: argument 'argv' doesn't match prototype
161,6,"In file included from /usr/include/bits/getopt_posix.h:27,"
161,6,/usr/include/bits/getopt_core.h:91:12: error: prototype declaration
161,6,/usr/include/bits/getopt_core.h:91:12: error: prototype declaration
161,6,make: *** [Makefile:57: all] Error 2
161,6,error: Bad exit status from /usr/src/tmp/rpm-tmp.54318 (%build)
161,6,Bad exit status from /usr/src/tmp/rpm-tmp.54318 (%build)
161,6,Command exited with non-zero status 1
161,6,hsh-rebuild: rebuild of `linuxdoc-tools-0.9.69-alt4.src.rpm' failed.
161,6,Command exited with non-zero status 1
162,6,Building for target x86_64
162,6,Building for target x86_64
162,6,or your builds will no longer be supported.
162,6,"corresp(dist, value, root_dir)"
162,6,dist._finalize_license_expression()
162,6,Checking contents of files in /usr/src/tmp/python3-module-pygeoif-buildroot/ (default)
162,6,Compressing files in /usr/src/tmp/python3-module-pygeoif-buildroot (auto)
162,6,"Splitting links to aliased files under /{,s}bin in /usr/src/tmp/python3-module-pygeoif-buildroot"
162,6,+ export NO_INTERNET=YES
162,6,============================= test session starts ==============================
162,6,collecting ... collected 429 items
162,6,@given(multi_line_strings())
